committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,4CF109A1E460CD952BE,1378595,CCM,CAMPAIGN COMMITTEE,C00677286,C00677286,"STEIL FOR WISCONSIN, INC.",WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/18/19 0:00,1500,H,HOUSE,1,H8WI01156,"STEIL, BRYAN G.",BRYAN,STEIL,G.,,,WI,WISCONSIN,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,JANESVILLE,535451129,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864276,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,F76EC7753338F451DDF,1378595,CCM,CAMPAIGN COMMITTEE,C00458976,C00458976,TERRI SEWELL FOR CONGRESS,AL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/27/19 0:00,1500,H,HOUSE,7,H0AL07086,"SEWELL, TERRI ANDREA",TERRI,SEWELL,ANDREA,,,AL,ALABAMA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,BIRMINGHAM,35201,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864279,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,AA863213ABB33B7432C,1378595,CCM,CAMPAIGN COMMITTEE,C00371302,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/12/19 0:00,1500,H,HOUSE,28,H2TX23082,"CUELLAR, HENRY ROBERTO",HENRY,CUELLAR,ROBERTO,,,TX,TEXAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,LAREDO,78040,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864280,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,B216A22FB78271A3C76,1378595,CCM,CAMPAIGN COMMITTEE,C00545772,C00545772,THOM TILLIS COMMITTEE,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,9/10/19 0:00,1500,S,SENATE,,S4NC00162,"TILLIS, THOMAS ROLAND",THOMAS,TILLIS,ROLAND,,,NC,NORTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,RALEIGH,27624,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864281,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,C60BD328F7E6BDCCF3F,1378595,CCM,CAMPAIGN COMMITTEE,C00499467,C00499467,TITUS FOR CONGRESS,NV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/20/19 0:00,1500,H,HOUSE,1,H8NV03036,"TITUS, ALICE C. DINA",ALICE,TITUS,C. DINA,,,NV,NEVADA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,LAS VEGAS,89170,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864282,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,9FE56C79685B0D2FBAC,1378595,PAC,POLITICAL ACTION COMMITTEE,C00571323,C00571323,TOGETHER HOLDING OUR MAJORITY PAC,NC,TOGETHER HOLDING OUR MAJORITY PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,12/19/19 0:00,1500,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,RALEIGH,27624,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864283,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,55FC3B2419E7E6BD4C7,1378595,CCM,CAMPAIGN COMMITTEE,C00413179,C00413179,WELCH FOR CONGRESS,VT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/12/19 0:00,1500,H,HOUSE,1,H6VT00160,"WELCH, PETER FRANCIS",PETER,WELCH,FRANCIS,,,VT,VERMONT,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,BURLINGTON,5401,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864287,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2020,M4,2.02004E+17,23,C834962FC3D38A8CB4D,1402117,CCM,CAMPAIGN COMMITTEE,C00410639,C00410639,PERLMUTTER FOR CONGRESS,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/12/20 0:00,1500,H,HOUSE,7,H6CO07023,"PERLMUTTER, EDWIN GEORGE",EDWIN,PERLMUTTER,GEORGE,,,CO,COLORADO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,37:49.2,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,WHEAT RIDGE,80033,CONTRIBUTIONS,,2020,SB,4.04202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004209219748401,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2020,M3,2.02004E+17,23,B6313863D15A7A2C647,1402116,PAC,POLITICAL ACTION COMMITTEE,C00563726,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,MD,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2/21/20 0:00,1500,,,,,,,,,,,,,P2020,CONTRIBUTION,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:40.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,BETHESDA,20824,CONTRIBUTIONS,,2020,SB,4.04212E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004209219748311,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,54BD60E07601D35DBB8,1344655,CCM,CAMPAIGN COMMITTEE,C00401034,C00401034,BRIAN HIGGINS FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,6/12/19 0:00,1500,H,HOUSE,26,H4NY27076,"HIGGINS, BRIAN M.",BRIAN,HIGGINS,M.,,,NY,NEW YORK,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BUFFALO,14220,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457298,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,628D24877CD70E6D107,1344655,CCM,CAMPAIGN COMMITTEE,C00172619,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,4/3/19 0:00,1500,H,HOUSE,7,H4IL07037,"DAVIS, DANNY K.",DANNY,DAVIS,K.,,,IL,ILLINOIS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,CHICAGO,60644,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457309,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,8E60745E105602CEB80,1344655,CCM,CAMPAIGN COMMITTEE,C00558627,C00558627,GALLEGO FOR ARIZONA,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,6/25/19 0:00,1500,H,HOUSE,7,H4AZ07043,"GALLEGO, RUBEN M.",RUBEN,GALLEGO,M.,,,AZ,ARIZONA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,PHOENIX,85001,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457327,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,0AF97785857D690B96C,1344655,CCM,CAMPAIGN COMMITTEE,C00438697,C00438697,LATTA FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,6/17/19 0:00,1500,H,HOUSE,5,H8OH05036,"LATTA, ROBERT E.",ROBERT,LATTA,E.,,,OH,OHIO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BOWLING GREEN,434020106,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457343,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,26EF8DAB690BDC40891,1344655,PAC,POLITICAL ACTION COMMITTEE,C00445379,C00445379,MAKING AMERICA PROSPEROUS PAC,VA,MAKING AMERICA PROSPEROUS PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,6/18/19 0:00,1500,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,SPRINGFIELD,221520485,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457348,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,3A5A241DA76477F8289,1344655,CCM,CAMPAIGN COMMITTEE,C00376087,C00376087,MARIO DIAZ-BALART FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,6/12/19 0:00,1500,H,HOUSE,25,H2FL25018,"DIAZ-BALART, MARIO RAFAEL",MARIO,DIAZ-BALART,RAFAEL,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,MIAMI,331733512,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457349,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,95ED19B55E78124310B,1344655,CCM,CAMPAIGN COMMITTEE,C00666040,C00666040,MCSALLY FOR SENATE INC,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,5/9/19 0:00,1500,S,SENATE,,S8AZ00221,"MCSALLY, MARTHA ELIZABETH",MARTHA,MCSALLY,ELIZABETH,,,AZ,ARIZONA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,TUCSON,85710,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457352,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,18B71927F83A92F39F5,1344655,CCM,CAMPAIGN COMMITTEE,C00666040,C00666040,MCSALLY FOR SENATE INC,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,6/25/19 0:00,1500,S,SENATE,,S8AZ00221,"MCSALLY, MARTHA ELIZABETH",MARTHA,MCSALLY,ELIZABETH,,,AZ,ARIZONA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,TUCSON,85710,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457353,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,A29A4FB6699218F89B5,1344655,CCM,CAMPAIGN COMMITTEE,C00258855,C00258855,VOLUNTEERS FOR SHIMKUS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,5/28/19 0:00,1500,H,HOUSE,15,H2IL20042,"SHIMKUS, JOHN M.",JOHN,SHIMKUS,M.,,,IL,ILLINOIS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,COLLINSVILLE,622340661,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457382,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,BF97C64A2FD66F20886,1378595,CCM,CAMPAIGN COMMITTEE,C00314575,C00314575,COLLINS FOR SENATOR,ME,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,9/16/19 0:00,2000,S,SENATE,,S6ME00159,"COLLINS, SUSAN MARGARET",SUSAN,COLLINS,MARGARET,,,ME,MAINE,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,BANGOR,44021096,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864214,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,A3C0BA7637CA4B60911,1378595,CCM,CAMPAIGN COMMITTEE,C00311639,C00311639,DIANA DEGETTE FOR CONGRESS,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/27/19 0:00,2000,H,HOUSE,1,H6CO01141,"DEGETTE, DIANA L.",DIANA,DEGETTE,L.,,,CO,COLORADO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,DENVER,802068337,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864221,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,279EEFA72BEF79A8D6E,1378595,CCM,CAMPAIGN COMMITTEE,C00680488,C00680488,"FRIENDS OF DENVER RIGGLEMAN, INC.",VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,9/26/19 0:00,2000,H,HOUSE,5,H8VA05171,"RIGGLEMAN, DENVER L. III",DENVER,RIGGLEMAN,L.,,III,VA,VIRGINIA,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,NELLYSFORD,22958,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864229,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,84A33CEF90D22D997F0,1378595,CCM,CAMPAIGN COMMITTEE,C00499236,C00499236,GEORGE HOLDING FOR CONGRESS INC.,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/17/19 0:00,2000,H,HOUSE,2,H2NC13110,"HOLDING, GEORGE E.",GEORGE,HOLDING,E.,,,NC,NORTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,RALEIGH,27624,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864231,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,EE1B63BAEFAE213509C,1378595,CCM,CAMPAIGN COMMITTEE,C00440362,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,ID,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/12/19 0:00,2000,S,SENATE,,S8ID00092,"RISCH, JAMES E.",JAMES,RISCH,E.,,,ID,IDAHO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,BOISE,837026049,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864239,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,E2895DBEBB656041C4C,1378595,CCM,CAMPAIGN COMMITTEE,C00652743,C00652743,JOHN ROSE FOR TENNESSEE,TN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/17/19 0:00,2000,H,HOUSE,6,H8TN06094,"ROSE, JOHN W.",JOHN,ROSE,W.,,,TN,TENNESSEE,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,COOKEVILLE,38502,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864241,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,2D7691089BE7E986DF7,1378595,CCM,CAMPAIGN COMMITTEE,C00546788,C00546788,JONI FOR IOWA,IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,9/24/19 0:00,2000,S,SENATE,,S4IA00129,"ERNST, JONI KAY",JONI,ERNST,KAY,,,IA,IOWA,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,DES MOINES,50393,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864242,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,5D8DC1DE3146CE0FD36,1378595,CCM,CAMPAIGN COMMITTEE,C00556365,C00556365,KATKO FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/15/19 0:00,2000,H,HOUSE,24,H4NY24073,"KATKO, JOHN MICHAEL",JOHN,KATKO,MICHAEL,,,NY,NEW YORK,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864243,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,334CC36CDB542B2A948,1378595,CCM,CAMPAIGN COMMITTEE,C00393348,C00393348,KENNY MARCHANT FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/17/19 0:00,2000,H,HOUSE,24,H4TX24094,"MARCHANT, KENNY EWELL",KENNY,MARCHANT,EWELL,,,TX,TEXAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,CARROLLTON,750110187,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864245,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,8509A49D10A05769647,1378595,PAC,POLITICAL ACTION COMMITTEE,C00552539,C00552539,MAKE IT WORK PAC,DC,MAKE IT WORK PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,7/17/19 0:00,2000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,WASHINGTON,20005,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864252,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,6F886670B3392AE4D3C,1378595,CCM,CAMPAIGN COMMITTEE,C00666040,C00666040,MCSALLY FOR SENATE INC,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/18/19 0:00,2000,S,SENATE,,S8AZ00221,"MCSALLY, MARTHA ELIZABETH",MARTHA,MCSALLY,ELIZABETH,,,AZ,ARIZONA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,TUCSON,85710,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864257,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,1062CFE8E5FDC89ABC1,1378595,CCM,CAMPAIGN COMMITTEE,C00666396,C00666396,MICHAEL WALTZ FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,9/24/19 0:00,2000,H,HOUSE,6,H8FL06148,"WALTZ, MICHAEL G.",MICHAEL,WALTZ,G.,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,ST AUGUSTINE,32080,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864257,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
